id,url,region,region_url,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,vin,drive,size,type,paint_color,image_url,description,state,lat,long
7046923626,https://southcoast.craigslist.org/ctd/d/seekonk-2013-ford-focus-se-95k-miles/7046923626.html,south coast,https://southcoast.craigslist.org,5800,2013.0,ford,focus,excellent,4 cylinders,gas,95000.0,clean,automatic,,fwd,compact,sedan,silver,https://images.craigslist.org/00t0t_iQohCKUv0bf_600x450.jpg,"2013 Ford Focus SE Cash Price- $5,800-  Silver paint with chrome accents and badges and a black on black leather interior. OEM chrome rims all in great shape. Wide body headlights and integrated turn signals. Very clean all around. No noteworthy flaws by my standards.   92K Miles  4-Cyl Automatic Transmission   All original owners manuals and books are included  Just a few details about the car- *Bluetooth connectivity  *Fords 'SYNC' (Voice commands etc) All power 1-touch windows, mirrors, locks, etc.  *Built in USB and Aux input *Power seat (height adjustable)  *Blind spot eliminating side view mirrors (Has the secondary rounded mirrors)  Price is supposed to be $6,795- SO- no mentioning to the head honchos here about my lil internet discount!  $5,800-  Is bottom dollar - no ifs, ands, or buts   Thank you for reading!!!!! Please call or text me directly with inquiries. I do not often check my email! ------------------------------------------------------  Tons of other options! All difference price ranges. Happy to take in a trade if it helps you to get the vehicle you truly want!  Reach out with any inquiries.  Happy to help!!!",ma,41.8378,-71.3224
7049017950,https://minneapolis.craigslist.org/hnp/ctd/d/jordan-2007-chevrolet-suburban-4wd-4dr/7049017950.html,minneapolis / st paul,https://minneapolis.craigslist.org,9499,2007.0,chevrolet,suburban,excellent,8 cylinders,gas,164359.0,clean,automatic,3GNFK16307G321092,4wd,full-size,SUV,black,https://images.craigslist.org/00s0s_7Q7U3CWTkzR_600x450.jpg,"2007 Chevrolet Suburban 4WD 4dr 1500 LT SUV   Drive it home today!Call (or text) â (952) 777-7702  Quality Motor Sales LLC 245 Triangle Ln, Jordan MN , MN 55352Copy & Paste the URL belowto view more information!http://Qualitymotorsales.us/cars/12436136   			Year : 2007				Make : Chevrolet				Model : Suburban				Trim : 4WD 4dr 1500 LT				   Mileage : 164,359 miles				Transmission : Automatic				Exterior Color : Black				Interior Color : Gold				Series : 4WD 4dr 1500 LT SUV				Drivetrain : 4WD				Condition : Excellent				VIN : 3GNFK16307G321092				Stock ID : 321092				Engine : 5.3L 310.0hp	   > > > $9,499 < < <   Description of this Chevrolet Suburban 4WD 4dr 1500 LT  Ice cold A/C.  Looks & runs great.  Must see.  Power everything.  Runs & drives great.  Very clean interior.     ð© CHECK OUT OUR REVIEWS ON FACEBOOK: https://www.facebook.com/245triangleln/ð¬ð¬ð¬ HABLAMOS ESPAÃÆÃâOL. FINANCIAMIENTO FACIL. ð¬ð¬ð¬TODOS CALIFICAN NO IMPORTA SU CREDITOPara mas informacion, llamar al â (952) 777-7702 Optional Equipment of this Chevrolet Suburban 4WD 4dr 1500 LTCall (or text) US AT (952) 777-7702 to get the full list of optional equipment on this vehicle.    Call (or text)  (952) 777-7702 for quick answers to your questions about this Chevrolet Suburban 4WD 4dr 1500 LT.   ***** Chevrolet Suburban 4WD 4dr 1500 LT SUV *****  2008, 2009, 2010, 2007, 2006, 2005, 2004, Chevrolet Suburban, Astro, Avalanche, Aveo, Blazer, Cavalier, Classic, Cobalt, Colorado, Corvette, Express 1500, Impala, Malibu, Malibu Maxx, Monte Carlo, S-10, SSR, Silverado 1500, Silverado 3500, Suburban, Silverado 2500, Tahoe, Tracker, TrailBlazer, Venture, TrailBlazer EXT, Express 2500, Express 3500, Equinox, Uplander, HHR, Malibu Classic, Tahoe Hybrid, Malibu Hybrid, Silverado 1500 Hybrid, Traverse, Camaro        Drive it home today!Call (or text) â (952) 777-7702  Quality Motor Sales LLC 245 Triangle Ln, Jordan MN , MN 55352Copy & Paste the URL belowto view more information!http://Qualitymotorsales.us/cars/12436136    2007 07 *Chevrolet Chev Chevy* *Suburban* *Cheap 4WD 4dr 1500 LT* 		*Like New 2007 4WD 4dr 1500 LT SUV* *5.3L 310.0hp* 		*Must See 2007 Chevrolet Chev Chevy Suburban 4WD 4dr 1500 LT Gasoline - 		2007 Chevrolet Chev Chevy Suburban  suburban SUBURBAN 4WD 4dr 1500 LT Gasoline SUV Cheap -  		2007 Chevrolet Chev Chevy Suburban (4WD 4dr 1500 LT) Carfax Gasoline 5.3L 310.0hp -  		2007 Chevrolet Chev Chevy Suburban 4WD 4dr 1500 LT SUV 5.3L 310.0hp Gasoline  -  		Chevrolet Chev Chevy Suburban 4WD 4dr 1500 LT SUV   		*SCHEDULE YOUR TEST DRIVE 2007 Chevrolet Chev Chevy Suburban  5.3L 310.0hp 4WD 4dr 1500 LT Gasoline SUV*   		*Chevrolet Chev Chevy* *Suburban* 2007 Chevrolet Chev Chevy Suburban 4WD 4dr 1500 LT Gasoline SUV   		*2007 Chevrolet Chev Chevy Suburban 4WD 4dr 1500 LT  		*Quality Motor Sales LLC* *Call (or text) us today at (952) 777-7702.* 		2008 Chevrolet Chev Chevy Suburban 4WD 4dr 1500 LT 5.3L 310.0hp - 		Have you seen this 2009 Chevrolet Chev Chevy Suburban 4WD 4dr 1500 LT SUV ?  		Must See 2010 Chevrolet Chev Chevy Suburban  4WD 4dr 1500 LT Gasoline SUV  		*For Sale Suburban* *Suburban* *Carfax 4WD 4dr 1500 LT Gasoline SUV  		Come test drive this amazing *Chevrolet Chev Chevy* *Suburban* *(4WD 4DR 1500 LT)* *Gasoline* SUV 4WD 4dr 1500 LT SUV Gasoline SUV Gasoline* 		*(Chevrolet Chev Chevy)* *(Suburban)* *4WD 4dr 1500 LT* *5.3L 310.0hp* *(GASOLINE)* *Bad Credit* 		*Gasoline* *SUV*  *Super Vehicle Gasoline Call (or text) this number (952) 777-7702* *5.3L 310.0hp* *Quality Motor Sales LLC* * Good Credit* 		2007 2006 2005 2004  		*This vehicle is a used Chevrolet Chev Chevy Suburban* *No Credit* 		*It is like New 4WD 4dr 1500 LT* *5.3L 310.0hp Gasoline*  		*Gasoline* 2003 2002 2001 2000 1999 1998",mn,44.6713,-93.6363
7041368142,https://fayetteville.craigslist.org/ctd/d/fayetteville-2015-nissan-altima/7041368142.html,fayetteville,https://fayetteville.craigslist.org,9990,2015.0,nissan,altima,like new,6 cylinders,gas,109000.0,clean,automatic,,fwd,full-size,sedan,white,https://images.craigslist.org/00c0c_e3cbjzo1GUo_600x450.jpg,"THIS IS A 2015 NISSAN ALTIMA VERY-NICE CAR INSIDE & OUT ONLY 109K MILES GIVE OUR TEAM @ AUTOEFFEX A CALL TODAY 9104910700 HERE @ AUTOEEFFEX WE STRIVE FOR 100% CUSTOMER SATISFACTION, WE OFFER EXCELLENT FINANCING OPTIONS AVAILABLE INTREST AS LOW AS 2.99% FOR 72 MONTHS IF QUALIFIED, GIVE US A CALL TODAY AND SCHEDULE A TEST-DRIVE TODAY,(ALL MILITARY ARE APPROVED E1 & UP)",nc,35.0416,-78.8662
7048305308,https://tulsa.craigslist.org/ctd/d/krebs-2018-chevrolet-tahoe-premier-suv/7048305308.html,tulsa,https://tulsa.craigslist.org,0,2018.0,chevrolet,tahoe,excellent,8 cylinders,gas,37557.0,clean,automatic,1GNSKCKC0JR195758,4wd,mid-size,SUV,silver,https://images.craigslist.org/00505_2BrvqOc2ddz_600x450.jpg,"2018 Chevrolet Tahoe Premier - Silver Ice Metallic   Available at:  	â Phone: (918) 302-2101 ext: 0626 	TEXT 0626 followed by your message to (918) 302-2101  â Vehicle Website:  http://classifieds.usedcar.zone/r?P=13744669&U=1 â FINANCE APPLICATION:  http://classifieds.usedcar.zone/r?P=13744669&U=3     	Year: 2018 	Make: Chevrolet 	Model: Tahoe 	Miles: 37557 	Exterior Color: Silver Ice Metallic 	Interior Color: jet black 	Series Premier 	Engine: V8 	Doors: 4 	Stock #: PM1956 	VIN: 1GNSKCKC0JR195758  														 Seller Notes:  Save THOUSANDS! We have the absolute BEST prices, BEST selection, and BEST service anywhere! Get WARRANTY FOR LIFE at zero additional charge on any vehicle we have with under 100,000 miles on it when you take it home! WOW!! We make buying your next vehicle FAST, FUN, and HASSLE-FREE! Our Professional Sales Consultants are the friendliest anywhere! We have financing for everyone that is fast and EASY! We will get you the best rate available for ALL types of credit! We also have an in-house financing department for challenged credit! We LOVE trades, all trades no matter what it is! Did you know we ship nationwide??! Now customers coast to coast can take advantage of our low prices! Ask us for more details! ABS brakes, Alloy wheels, Compass, Electronic Stability Control, Fog Lamps, Front dual zone A/C, Front Heated Reclining Bucket Seats, Heated 2nd Row Seats, Heated door mirrors, Heated front seats, Heated rear seats, Illuminated entry, Low tire pressure warning, Power Liftgate, Power-Adjustable Accelerator & Brake Pedals, Remote Keyless Entry, Remote keyless entry, Traction control. Silver Ice Metallic 2018 Chevrolet Tahoe Premier 4WD 6-Speed Automatic Electronic with Overdrive V8   Come see your friends today at Patriot CDJR in McAlester, OK! Visit our online showroom at   today!, 2018 Chevrolet Tahoe Premier    Equipment & Feature List:   Enhanced Driver Alert Package (Y86)Magnetic Ride Control Suspension Package10 SpeakersAm/Fm Radio: SiriusxmBose Centerpoint Premium 10-Speaker Surround SoundCd PlayerHd RadioPremium Audio System: Chevrolet MylinkRadio: Chevrolet Mylink W/Nav/Am/Fm StereoSingle-Slot Cd/Mp3 PlayerSiriusxm Satellite RadioAir ConditioningAutomatic Temperature ControlFront Dual Zone A/CRear Air ConditioningRear Window Defroster5 12-Volt Auxiliary Power OutletsBluetooth For PhoneFront Passenger 6-Way Power Seat AdjusterHands Free Power LiftgateHeated 2Nd Row SeatsMemory SeatMemory SettingsPedal MemoryPower Driver SeatPower SteeringPower WindowsPower-Adjustable Accelerator & Brake PedalsRemote Keyless EntryRemote Keyless EntrySteering Wheel MemorySteering Wheel Mounted Audio ControlsUniversal Home RemoteSpeed-Sensing SteeringTraction Control4-Wheel Antilock Disc Brakes W/Brake Assist4-Wheel Disc BrakesAbs BrakesDual Front Impact AirbagsDual Front Side Impact AirbagsEmergency Communication System: Onstar GuidanceFront Anti-Roll BarFront Wheel Independent SuspensionLow Tire Pressure WarningOccupant Sensing AirbagOverhead AirbagPassive Entry SystemPush Button Keyless StartRear Anti-Roll BarPower LiftgateBlind Spot Sensor: Lane Change Alert With Side Blind Zone Alert WarningBrake AssistElectronic Stability ControlExterior Parking Camera RearFront & Rear Park AssistAuto High-Beam HeadlightsDelay-Off HeadlightsFog LampsFront Fog LightsFully Automatic HeadlightsHigh-Intensity Discharge HeadlightsIntellibeam HeadlampsDriver Inboard & Front Passenger AirbagsPanic AlarmSecurity SystemElectronic Cruise Control W/Set & Resume SpeedSpeed ControlRemote Vehicle StartAuto-Dimming Door MirrorsBlack Assist Steps W/Chrome Accent StripBodyside MoldingsBumpers: Body-ColorHeated Door MirrorsPower Door MirrorsPower-Folding Heated Outside MirrorsRoof Rack: Rails OnlySpoilerTurn Signal Indicator Mirrors1St & 2Nd Row Color-Keyed Carpeted Floor MatsAdjustable PedalsAuto-Dimming Inside Rear-View MirrorAuto-Dimming Rear-View MirrorColor-Keyed Carpeting Floor CoveringCompassDriver Door BinDriver Vanity MirrorFloor ConsoleForward Collision AlertFront Reading LightsGarage Door TransmitterHeated Leather Wrapped Steering WheelHeated Steering WheelIlluminated EntryLane Change Alert W/Side Blind Zone AlertLane Keep Assist W/Lane Departure WarningLow Speed Forward Automatic BrakingOnstar Basic Plan For 5 YearsOutside Temperature DisplayOverhead ConsolePassenger Vanity MirrorPower Tilt & Telescopic Steering ColumnRear Cross-Traffic AlertRear Reading LightsSiriusxm NavtrafficTachometerTelescoping Steering WheelTilt Steering WheelTrip ComputerVoltmeterWireless Charging3Rd Row 60/40 Power Fold Split-Bench3Rd Row Seats: Split-BenchFront Bucket SeatsFront Center ArmrestFront Heated Reclining Bucket SeatsHeated & Ventilated Driver & Front Passenger SeatsHeated Front SeatsHeated Rear SeatsPerforated Leather-Appointed Seat TrimPower Passenger SeatPower Release 2Nd Row Bucket SeatsSplit Folding Rear SeatVentilated Front SeatsCargo NetPassenger Door BinRoof-Mounted Luggage Rack Side RailsAlloy WheelsRain Sensing WipersRear Window WiperVariably Intermittent Wipers3.08 Rear Axle Ratio     This Chevrolet Tahoe is offered by:  Patriot CDJR McAlester      916 S George Nigh Expy  McAlester, OK 74501      Phone: (918) 302-2101 ext: 0626    DISCLAIMER:   While every reasonable effort is made to ensure the accuracy of the information for this *Chevrolet Tahoe*, we are not responsible for any errors or omissions contained on these pages. Please verify any information in question with Patriot CDJR McAlester at (918) 302-2101.     2018 Chevrolet Tahoe Premier || 13744669 || 2005 2006 2007 2008 2009 2010 2011 2012 2013 2014 2015 2016 2017 2018 2019 2020 || Chevrolet || Tahoe || Premier || Patriot CDJR McAlester || 4D Sport Utility || Chevrolet Tahoe || Used Cars || McAlester || Used Lot || Truck ||  Van || Minivan || SUV || Used Car || Sedan || Wholesale Pricing || Chevrolet Tahoe || 2018 Chevrolet Tahoe || Chevrolet Tahoe Premier || Tahoe Premier || Silver Ice Metallic || 2018 *Chevrolet Tahoe* Premier || 4D Sport Utility || Chevrolet 4D Sport Utility || Tahoe 4D Sport Utility  	   Ad managed by DetroitTrading      Tahoe Hard to Find 4D Sport Utility    9183022101",ok,34.9007,-95.75200000000001
7046034637,https://raleigh.craigslist.org/cto/d/durham-2013-camry-hybrid-xle-like-new/7046034637.html,raleigh / durham / CH,https://raleigh.craigslist.org,13000,2013.0,toyota,camry,like new,4 cylinders,gas,53756.0,lien,automatic,4T1BD1FK1DU096114,fwd,mid-size,sedan,silver,https://images.craigslist.org/00n0n_anHYZW0vXlS_600x450.jpg,"Like New, XLE. Moon Roof, Rear Backup Camera, etc.  Carfax and VinCheckUp available for serious buyers.",nc,36.0218,-78.9478
7049092657,https://desmoines.craigslist.org/cto/d/coon-rapids-2012-chevy-impala/7049092657.html,des moines,https://desmoines.craigslist.org,3900,2012.0,chevrolet,impala,excellent,6 cylinders,gas,129000.0,clean,automatic,,fwd,full-size,sedan,red,https://images.craigslist.org/01414_7u8dTSeueA5_600x450.jpg,nice  very clean car  new   tires   sorry I didn't wash it     but runs fine call me   show contact info      no text,ia,41.9217,-94.6293
7041262884,https://southbend.craigslist.org/cto/d/niles-2002-gmc-sierra-1500/7041262884.html,south bend / michiana,https://southbend.craigslist.org,4995,2002.0,gmc,sierra 1500,good,8 cylinders,gas,171829.0,clean,automatic,2GTEK19T021155321,4wd,full-size,truck,green,https://images.craigslist.org/00H0H_6KohqNAOVrh_600x450.jpg,"2002 GMC Sierra 1500 Extended Cab 4X4 Truck  Power Windows, Power Locks, Power Mirrors, Cruise Control, Temperature / Compass, Tilt Steering, Air, AM / FM Radio, CD player, Tow Package, Very Clean, Good Runner, Great for Winter Only 4,995.00 OBO Call:  show contact info",in,41.8432,-86.2604
7043059053,https://providence.craigslist.org/cto/d/north-scituate-2016-toyota-tundra-sr/7043059053.html,rhode island,https://providence.craigslist.org,26000,2016.0,toyota,tundra,excellent,8 cylinders,gas,38500.0,clean,automatic,,4wd,full-size,truck,red,https://images.craigslist.org/00P0P_3f2tJJkvRye_600x450.jpg,"2016 Red SR, 4x4, 4.6l V8, double cab with 6.6 ft bed. 38,500 miles. Runs and drive great, excellent shape overall. One owner, title in hand. No trades. If the ads up, it's for sale.",ri,41.8439,-71.6242
7037964560,https://athensga.craigslist.org/cto/d/kennesaw-for-sale/7037964560.html,athens,https://athensga.craigslist.org,2000,2004.0,honda,accord,excellent,4 cylinders,gas,240000.0,clean,automatic,,4wd,full-size,sedan,black,https://images.craigslist.org/00M0M_aXTONRe2L7v_600x450.jpg,"This 2004 Honda Accord is for sale, serious buyers only.",ga,34.0287,-84.6047
7047318383,https://southjersey.craigslist.org/cto/d/sicklerville-2002-chevy-malibu-sedan/7047318383.html,south jersey,https://southjersey.craigslist.org,1750,2002.0,chevrolet,malibu,excellent,6 cylinders,gas,153709.0,clean,automatic,,fwd,mid-size,sedan,white,https://images.craigslist.org/01111_k1hUBn6DtA1_600x450.jpg,"White Exterior/Black Cloth Interior 3.1 Liter/V-6 Engine/Miles:153,709 4 Speed Automatic Transmission/FWD Seats 5 Comfortably - Base Model RUNS EXCELLENT!! Asking 1,750.00 Or B/O Calls Only - ( 3 0 2 ) - 3 6 5 - 4 0 4 4",nj,39.7354,-74.9864
